Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,tickers
2024-01-09 05:54:00-05:00,2024-01-09 19:59:00-05:00,0 days 14:06:00,10000.0,15587.726770353534,55.87726770353535,40.16736401673664,100.0,0.0,21.752937440457277,0 days 12:50:00,3,3,0,0.0,66.66666666666666,44.53441295546558,-4.228855721393023,28.57219181497619,-4.228855721393023,0 days 00:38:30,0 days 02:01:00,9.118282974954711,1862.5755901178445,31.087433220026252,2.7159030053160075e+120,1.3555127593488066,61.48953853864013,SNTG
2024-01-08 04:02:00-05:00,2024-01-08 19:59:00-05:00,0 days 15:58:00,10000.0,9344.53781512605,-6.554621848739497,15.894039735099241,100.0,0.0,17.014925373134336,0 days 10:55:00,1,1,0,0.0,0.0,-6.554621848739497,-6.554621848739497,,-6.554621848739497,,0 days 01:02:00,0.0,-655.4621848739498,-7.800736975204556,-5.87719298245614,0.8674207320495089,-12.145429118413917,ACON
2024-01-05 04:30:00-05:00,2024-01-05 19:59:00-05:00,0 days 15:30:00,10000.0,12352.54930962968,23.525493096296795,33.168316831683306,100.0,0.0,25.624650472545508,0 days 12:24:00,3,3,0,0.0,66.66666666666666,21.794871794871778,-16.46246973365617,21.60124821415143,-16.46246973365617,0 days 01:57:00,0 days 00:53:00,1.9664263903842814,784.1831032098929,17.10678274795091,2.8094309194800894e+52,1.1311893923094694,26.1918797516671,AIMD
2024-01-04 06:58:00-05:00,2024-01-04 19:59:00-05:00,0 days 13:02:00,10000.0,11108.247422680412,11.082474226804115,16.583061889250807,100.0,0.0,20.91743119266056,0 days 11:40:00,1,1,0,0.0,100.0,11.082474226804115,11.082474226804115,11.082474226804115,,0 days 02:43:00,,inf,1108.2474226804115,12.33140989580759,2.2850786086228808e+31,1.1068528170306846,18.72052909592449,MINM
2024-01-03 04:40:00-05:00,2024-01-03 19:59:00-05:00,0 days 15:20:00,10000.0,17859.973808997478,78.59973808997478,133.57664233576548,100.0,0.0,28.287745150543643,0 days 09:44:00,4,4,0,0.0,75.0,94.1988950276243,-13.395638629283496,33.43935545975219,-13.395638629283496,0 days 01:13:00,0 days 00:30:00,6.772923749211535,1964.9934522493695,35.57003174459793,2.8119522494270628e+144,1.30083982057659,62.73755545783272,NEXI
2024-01-02 05:08:00-05:00,2024-01-02 19:59:00-05:00,0 days 14:52:00,10000.0,30110.794035325438,201.10794035325438,282.10059171597754,100.0,0.0,17.93450881612091,0 days 10:29:00,2,2,0,0.0,100.0,165.33996683250413,13.480055020632747,89.41001092656845,,0 days 01:17:30,,inf,10055.397017662719,47.67374986125516,6.721530504017786e+282,2.122201149134736,163.83241649953675,LBPH
