date,open,high,low,close,volume,average,barCount
2024-01-31 04:00:30-05:00,9.0,9.0,9.0,9.0,100.0,9.0,1
2024-01-31 04:00:35-05:00,9.0,9.0,9.0,9.0,0.0,9.0,0
2024-01-31 04:00:40-05:00,9.0,9.0,9.0,9.0,0.0,9.0,0
2024-01-31 04:00:45-05:00,9.0,9.0,9.0,9.0,0.0,9.0,0
2024-01-31 04:00:50-05:00,9.7,9.7,9.7,9.7,200.0,9.7,1
2024-01-31 04:00:55-05:00,9.7,9.7,9.7,9.7,0.0,9.7,0
2024-01-31 04:01:00-05:00,9.89,9.99,9.89,9.99,300.0,9.957,3
2024-01-31 04:01:05-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:10-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:15-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:20-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:25-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:30-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:35-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:40-05:00,9.99,9.99,9.99,9.99,0.0,9.99,0
2024-01-31 04:01:45-05:00,9.21,9.21,9.03,9.03,258.0,9.1,2
2024-01-31 04:01:50-05:00,9.03,9.03,9.03,9.03,0.0,9.03,0
2024-01-31 04:01:55-05:00,9.03,9.03,9.03,9.03,0.0,9.03,0
2024-01-31 04:02:00-05:00,9.11,9.11,8.51,8.51,700.0,8.95,5
2024-01-31 04:02:05-05:00,8.51,8.51,8.51,8.51,0.0,8.51,0
2024-01-31 04:02:10-05:00,8.51,8.99,8.31,8.99,1860.0,8.517,5
2024-01-31 04:02:15-05:00,8.99,8.99,8.99,8.99,0.0,8.99,0
2024-01-31 04:02:20-05:00,8.99,9.0,8.99,9.0,210.0,8.995,2
2024-01-31 04:02:25-05:00,8.99,9.01,8.99,9.01,357.0,9.0,3
2024-01-31 04:02:30-05:00,9.01,9.01,9.01,9.01,0.0,9.01,0
2024-01-31 04:02:35-05:00,9.64,9.92,9.64,9.92,200.0,9.78,2
2024-01-31 04:02:40-05:00,9.3,9.59,9.3,9.59,348.0,9.507,2
2024-01-31 04:02:45-05:00,9.27,9.27,9.27,9.27,100.0,9.27,1
2024-01-31 04:02:50-05:00,9.27,9.27,9.27,9.27,182.0,9.27,1
2024-01-31 04:02:55-05:00,9.37,9.37,9.26,9.26,200.0,9.315,2
2024-01-31 04:03:00-05:00,9.03,9.03,9.0,9.0,200.0,9.015,2
2024-01-31 04:03:05-05:00,9.0,9.0,9.0,9.0,0.0,9.0,0
2024-01-31 04:03:10-05:00,8.62,8.62,8.62,8.62,171.0,8.62,1
2024-01-31 04:03:15-05:00,8.62,8.62,8.62,8.62,0.0,8.62,0
2024-01-31 04:03:20-05:00,8.77,8.84,8.51,8.51,1134.0,8.659,6
2024-01-31 04:03:25-05:00,8.84,8.85,8.79,8.79,583.0,8.836,4
2024-01-31 04:03:30-05:00,8.8,8.8,8.8,8.8,251.0,8.8,1
2024-01-31 04:03:35-05:00,8.8,8.8,8.8,8.8,0.0,8.8,0
2024-01-31 04:03:40-05:00,8.8,8.8,8.8,8.8,0.0,8.8,0
2024-01-31 04:03:45-05:00,8.77,8.77,8.77,8.77,100.0,8.77,1
2024-01-31 04:03:50-05:00,8.59,8.59,8.48,8.48,503.0,8.51,5
2024-01-31 04:03:55-05:00,8.47,8.5,8.26,8.26,1003.0,8.47,5
2024-01-31 04:04:00-05:00,8.46,8.46,8.46,8.46,100.0,8.46,1
2024-01-31 04:04:05-05:00,8.3,8.3,8.3,8.3,100.0,8.3,1
2024-01-31 04:04:10-05:00,8.2,8.25,8.1,8.22,1351.0,8.19,9
2024-01-31 04:04:15-05:00,8.26,8.26,8.09,8.1,481.0,8.158,4
2024-01-31 04:04:20-05:00,8.1,8.1,8.1,8.1,0.0,8.1,0
