date,open,high,low,close,volume,average,barCount
2024-04-11 07:00:25-04:00,6.6,6.6,6.6,6.6,200.0,6.6,1
2024-04-11 07:00:30-04:00,6.6,6.6,6.6,6.6,0.0,6.6,0
2024-04-11 07:00:35-04:00,6.6,6.6,6.6,6.6,0.0,6.6,0
2024-04-11 07:00:40-04:00,6.6,6.6,6.6,6.6,0.0,6.6,0
2024-04-11 07:00:45-04:00,6.6,6.6,6.6,6.6,0.0,6.6,0
2024-04-11 07:00:50-04:00,6.6,6.6,6.6,6.6,0.0,6.6,0
2024-04-11 07:00:55-04:00,7.44,7.44,7.44,7.44,383.0,7.44,1
2024-04-11 07:01:00-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:05-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:10-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:15-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:20-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:25-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:30-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:35-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:40-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:45-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:50-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:01:55-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:00-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:05-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:10-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:15-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:20-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:25-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:30-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:35-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:40-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:45-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:50-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:02:55-04:00,7.43,7.43,7.43,7.43,100.0,7.43,1
2024-04-11 07:03:00-04:00,7.43,7.43,7.43,7.43,0.0,7.43,0
2024-04-11 07:03:05-04:00,6.84,7.44,6.84,7.44,3956.0,7.422,8
2024-04-11 07:03:10-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:15-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:20-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:25-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:30-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:35-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:40-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:45-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:50-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:03:55-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:04:00-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:04:05-04:00,7.03,7.03,7.03,7.03,700.0,7.03,2
2024-04-11 07:04:10-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:15-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:20-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:25-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:30-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:35-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:40-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:45-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:50-04:00,7.03,7.03,7.03,7.03,0.0,7.03,0
2024-04-11 07:04:55-04:00,7.4,7.4,7.4,7.4,719.0,7.4,2
2024-04-11 07:05:00-04:00,7.39,7.44,7.39,7.43,3745.0,7.422,8
2024-04-11 07:05:05-04:00,7.43,7.44,7.43,7.44,831.0,7.437,3
2024-04-11 07:05:10-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:05:15-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:05:20-04:00,7.44,7.44,7.44,7.44,0.0,7.44,0
2024-04-11 07:05:25-04:00,7.6,7.6,7.59,7.6,658.0,7.598,3
2024-04-11 07:05:30-04:00,7.98,7.99,7.98,7.99,322.0,7.985,2
2024-04-11 07:05:35-04:00,7.99,7.99,7.99,7.99,0.0,7.99,0
2024-04-11 07:05:40-04:00,7.99,7.99,7.99,7.99,0.0,7.99,0
2024-04-11 07:05:45-04:00,8.93,8.93,8.9,8.9,908.0,8.927,2
2024-04-11 07:05:50-04:00,8.92,8.99,8.92,8.99,1965.0,8.959,7
2024-04-11 07:05:55-04:00,8.99,8.99,8.9,8.96,4035.0,8.976,18
2024-04-11 07:06:00-04:00,8.96,8.96,8.96,8.96,0.0,8.96,0
2024-04-11 07:06:05-04:00,8.32,8.92,8.32,8.92,2700.0,8.718,10
2024-04-11 07:06:10-04:00,8.89,8.89,8.89,8.89,212.0,8.89,1
2024-04-11 07:06:15-04:00,8.5,8.66,8.5,8.66,200.0,8.58,2
2024-04-11 07:06:20-04:00,8.49,8.49,8.49,8.49,300.0,8.49,1
2024-04-11 07:06:25-04:00,8.26,8.26,8.18,8.18,494.0,8.24,3
2024-04-11 07:06:30-04:00,8.15,8.15,7.44,7.7,2500.0,7.926,7
2024-04-11 07:06:35-04:00,7.7,7.7,7.52,7.52,600.0,7.61,2
