date,open,high,low,close,volume,average,barCount
2024-01-31 07:00:05-05:00,0.725,0.725,0.725,0.725,163.0,0.725,1
2024-01-31 07:00:10-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:15-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:20-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:25-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:30-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:35-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:40-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:45-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:50-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:00:55-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:00-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:05-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:10-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:15-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:20-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:25-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:30-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:35-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:40-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:45-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:50-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:01:55-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:00-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:05-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:10-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:15-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:20-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:25-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:30-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:35-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:40-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:45-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:50-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:02:55-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:00-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:05-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:10-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:15-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:20-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:25-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:30-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:35-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:40-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:45-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:50-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:03:55-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:04:00-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:04:05-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:04:10-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:04:15-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
2024-01-31 07:04:20-05:00,0.725,0.725,0.725,0.725,0.0,0.725,0
