date,open,high,low,close,volume,average,barCount
2024-04-09 07:50:50-04:00,2.18,2.18,2.18,2.18,200.0,2.18,1
2024-04-09 07:50:55-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:00-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:05-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:10-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:15-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:20-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:25-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:30-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:35-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:40-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:45-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:50-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:51:55-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:00-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:05-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:10-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:15-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:20-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:25-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:30-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:35-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:40-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:45-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:50-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:52:55-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:00-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:05-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:10-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:15-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:20-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:25-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:30-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:35-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:40-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
2024-04-09 07:53:45-04:00,2.18,2.18,2.18,2.18,0.0,2.18,0
